ent_num,sdn_name,sdn_type,programs,remarks,title,call_sign,vessel_type,tonnage,gross_registered_tonnage,flag,vessel_owner
21115,MARSHAL ZHUKOV,vessel,UKRAINE-EO13685,-0- ,-0- ,-0- ,-0- ,-0- ,Russia,-0- ,"Secondary sanctions risk: Ukraine-/Russia-Related Sanctions Regulations, 31 CFR 589.201 and/or 589.209; Vessel Registration Identification IMO 9690224; Linked To: TRANS-FLOT JSC."
21118,STALINGRAD,vessel,UKRAINE-EO13685,-0- ,-0- ,-0- ,-0- ,-0- ,Russia,-0- ,"Secondary sanctions risk: Ukraine-/Russia-Related Sanctions Regulations, 31 CFR 589.201 and/or 589.209; Vessel Registration Identification IMO 9690212; Linked To: TRANS-FLOT JSC."
27147,YAZ,vessel,UKRAINE-EO13685,-0- ,-0- ,-0- ,-0- ,-0- ,Russia,-0- ,"Secondary sanctions risk: Ukraine-/Russia-Related Sanctions Regulations, 31 CFR 589.201 and/or 589.209; Vessel Registration Identification IMO 9735323; Linked To: TRANSPETROCHART CO LTD."
27148,SIG,vessel,UKRAINE-EO13685,-0- ,-0- ,-0- ,-0- ,-0- ,Russia,-0- ,"Secondary sanctions risk: Ukraine-/Russia-Related Sanctions Regulations, 31 CFR 589.201 and/or 589.209; Vessel Registration Identification IMO 9735335; Linked To: TRANSPETROCHART CO LTD."
27149,SUDAK,vessel,UKRAINE-EO13685,-0- ,-0- ,-0- ,-0- ,-0- ,Russia,-0- ,"Secondary sanctions risk: Ukraine-/Russia-Related Sanctions Regulations, 31 CFR 589.201 and/or 589.209; Vessel Registration Identification IMO 8943155; Linked To: TRANSPETROCHART CO LTD."
27151,PASSAT,vessel,UKRAINE-EO13685,-0- ,-0- ,-0- ,-0- ,-0- ,Russia,-0- ,"Secondary sanctions risk: Ukraine-/Russia-Related Sanctions Regulations, 31 CFR 589.201 and/or 589.209; Vessel Registration Identification IMO 8523242; Linked To: TRANSPETROCHART CO LTD."
27152,OT-2077,vessel,UKRAINE-EO13685,-0- ,-0- ,-0- ,-0- ,-0- ,Russia,-0- ,"Secondary sanctions risk: Ukraine-/Russia-Related Sanctions Regulations, 31 CFR 589.201 and/or 589.209; Vessel Registration Identification IMO 9025778; Linked To: TRANSPETROCHART CO LTD."
27200,ST. VITAMIN,vessel,UKRAINE-EO13661] [CYBER2] [ELECTION-EO13848,-0- ,-0- ,Pleasure Craft,-0- ,-0- ,St. Vincent and the Grenadines,Beratex Group Limited,"Secondary sanctions risk: Ukraine-/Russia-Related Sanctions Regulations, 31 CFR 589.201 and/or 589.209; MMSI 375311000; Linked To: BERATEX GROUP LIMITED."
34942,PEGAS,vessel,RUSSIA-EO14024,-0- ,-0- ,Crude Oil Tanker,-0- ,61991,Russia,-0- ,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Vessel Registration Identification IMO 9256860 (Russia); f.k.a. 'PERUN'; Linked To: PSB LIZING OOO.
36276,SEA RHAPSODY,vessel,UKRAINE-EO13661,-0- ,V7VR9,Yacht,-0- ,1503,Marshall Islands,-0- ,"Secondary sanctions risk: Ukraine-/Russia-Related Sanctions Regulations, 31 CFR 589.201 and/or 589.209; Vessel Registration Identification IMO 1010648; MMSI 538071180; Linked To: KOSTIN, Andrey Leonidovich."
37454,MADAME GU,vessel,UKRAINE-EO13661] [RUSSIA-EO14024,-0- ,ZGCW7,Yacht,-0- ,2991,Cayman Islands,-0- ,"Secondary sanctions risk: Ukraine-/Russia-Related Sanctions Regulations, 31 CFR 589.201 and/or 589.209; alt. Secondary sanctions risk: See Section 11 of Executive Order 14024.; Vessel Registration Identification IMO 1011331; Linked To: SKOCH, Andrei Vladimirovich."
37479,SHELLEST,vessel,RUSSIA-EO14024,-0- ,UBAO8,Yacht,-0- ,-0- ,Russia,-0- ,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Vessel Registration Identification RS 150443 (Russia); MMSI 273385420; Linked To: NON-PROFIT PARTNERSHIP REVIVAL OF MARITIME TRADITIONS.
37482,NEGA,vessel,RUSSIA-EO14024,-0- ,J8Y4483,Yacht,-0- ,-0- ,Russia,-0- ,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Vessel Registration Identification RS 130280 (Russia); MMSI 273337970; Linked To: LIMITED LIABILITY CORPORATION GELIOS.
46957,ANATOLY KOLODKIN,vessel,RUSSIA-EO14024,-0- ,3E7525,Crude Oil Tanker,-0- ,-0- ,Panama,-0- ,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Vessel Registration Identification IMO 9610808; MMSI 352003372; Linked To: JOINT STOCK COMPANY SOVCOMFLOT.
46972,NS ANTARCTIC,vessel,RUSSIA-EO14024,-0- ,TRBF3,Crude Oil Tanker,-0- ,-0- ,Gabon,-0- ,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Vessel Registration Identification IMO 9413559; MMSI 626372000; Linked To: JOINT STOCK COMPANY SOVCOMFLOT.
46976,NS LION,vessel,RUSSIA-EO14024,-0- ,TRBH8,Crude Oil Tanker,-0- ,-0- ,Gabon,-0- ,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Vessel Registration Identification IMO 9339313; MMSI 626393000; Linked To: JOINT STOCK COMPANY SOVCOMFLOT.
46991,GEORGY MASLOV,vessel,RUSSIA-EO14024,-0- ,TRBD9,Crude Oil Tanker,-0- ,-0- ,Gabon,-0- ,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Vessel Registration Identification IMO 9610793; MMSI 626362000; Linked To: JOINT STOCK COMPANY SOVCOMFLOT.
47003,NS CONSUL,vessel,RUSSIA-EO14024,-0- ,TRBH3,Crude Oil Tanker,-0- ,-0- ,Gabon,-0- ,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Vessel Registration Identification IMO 9341093; MMSI 626388000; Linked To: JOINT STOCK COMPANY SOVCOMFLOT.
47006,NS BURGAS,vessel,RUSSIA-EO14024,-0- ,TRBF9,Crude Oil Tanker,-0- ,-0- ,Gabon,-0- ,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Vessel Registration Identification IMO 9411020; MMSI 626378000; Linked To: JOINT STOCK COMPANY SOVCOMFLOT.
47007,NS CAPTAIN,vessel,RUSSIA-EO14024,-0- ,TRBG2,Crude Oil Tanker,-0- ,-0- ,Gabon,-0- ,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Vessel Registration Identification IMO 9341067; MMSI 626379000; Linked To: JOINT STOCK COMPANY SOVCOMFLOT.
47009,NS COLUMBUS,vessel,RUSSIA-EO14024,-0- ,TRBG5,Crude Oil Tanker,-0- ,-0- ,Gabon,-0- ,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Vessel Registration Identification IMO 9312884; MMSI 626382000; Linked To: JOINT STOCK COMPANY SOVCOMFLOT.
47015,SAKHALIN ISLAND,vessel,RUSSIA-EO14024,-0- ,3E4139,Crude Oil Tanker,-0- ,-0- ,Panama,-0- ,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Vessel Registration Identification IMO 9249128; MMSI 352002202; Linked To: JOINT STOCK COMPANY SOVCOMFLOT.
47022,NEVSKIY PROSPECT,vessel,RUSSIA-EO14024,-0- ,TRBE8,Crude Oil Tanker,-0- ,-0- ,Gabon,-0- ,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Vessel Registration Identification IMO 9256054; MMSI 626369000; Linked To: JOINT STOCK COMPANY SOVCOMFLOT.
47034,LITEYNY PROSPECT,vessel,RUSSIA-EO14024,-0- ,TRBE6,Crude Oil Tanker,-0- ,-0- ,Gabon,-0- ,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Vessel Registration Identification IMO 9256078; MMSI 626367000; Linked To: JOINT STOCK COMPANY SOVCOMFLOT.
47037,KRYMSK,vessel,RUSSIA-EO14024,-0- ,TRBE3,Crude Oil Tanker,-0- ,-0- ,Gabon,-0- ,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Vessel Registration Identification IMO 9270529; MMSI 626364000; Linked To: JOINT STOCK COMPANY SOVCOMFLOT.
47046,NS CREATION,vessel,RUSSIA-EO14024,-0- ,TRBH5,Crude Oil Tanker,-0- ,-0- ,Gabon,-0- ,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Vessel Registration Identification IMO 9312896; MMSI 626390000; Linked To: JOINT STOCK COMPANY SOVCOMFLOT.
47053,NS BRAVO,vessel,RUSSIA-EO14024,-0- ,TRBF8,Crude Oil Tanker,-0- ,-0- ,Gabon,-0- ,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Vessel Registration Identification IMO 9412359; MMSI 626377000; Linked To: JOINT STOCK COMPANY SOVCOMFLOT.
48816,ARCTICA 1,vessel,RUSSIA-EO14024,-0- ,UBDO8,General Cargo,-0- ,-0- ,Russia,-0- ,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Vessel Registration Identification IMO 9228980 (Russia); Linked To: TRANSSTROY LIMITED LIABILITY COMPANY.
49313,SERGEI WITTE,vessel,RUSSIA-EO14024,-0- ,-0- ,LNG Carrier,-0- ,-0- ,Russia,-0- ,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Vessel Registration Identification IMO 9904687; Linked To: JOINT STOCK COMPANY SOVCOMFLOT.
49321,ALEXEY KOSYGIN,vessel,RUSSIA-EO14024,-0- ,-0- ,LNG Carrier,-0- ,-0- ,Russia,-0- ,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Vessel Registration Identification IMO 9904546; Linked To: JOINT STOCK COMPANY SOVCOMFLOT.
49322,PYOTR STOLYPIN,vessel,RUSSIA-EO14024,-0- ,-0- ,LNG Carrier,-0- ,-0- ,Russia,-0- ,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Vessel Registration Identification IMO 9904675; Linked To: JOINT STOCK COMPANY SOVCOMFLOT.
49323,ZVEZDA 044,vessel,RUSSIA-EO14024,-0- ,-0- ,LNG Carrier,-0- ,-0- ,Russia,-0- ,Secondary sanctions risk: See Section 11 of Executive Order 14024.; Vessel Registration Identification IMO 9904699; Linked To: JOINT STOCK COMPANY SOVCOMFLOT.
51384,MIN HANG,vessel,UKRAINE-EO13662] [IRAN-EO13902] [RUSSIA-EO14024,-0- ,E5U5075,Crude Oil Tanker,-0- ,-0- ,Cook Islands,-0- ,"Secondary sanctions risk: See Section 11 of Executive Order 14024.; alt. Secondary sanctions risk: Ukraine-/Russia-Related Sanctions Regulations, 31 CFR 589.201 and/or 589.209; Vessel Registration Identification IMO 9257137; MMSI 518999094; Linked To: SHANGHAI LEGENDARY SHIP MANAGEMENT COMPANY LIMITED; Linked To: AMBRA LIMITED."
51385,VESNA,vessel,UKRAINE-EO13662] [IRAN-EO13902] [RUSSIA-EO14024,-0- ,V3MD7,Crude Oil Tanker,-0- ,-0- ,Belize,-0- ,"Secondary sanctions risk: See Section 11 of Executive Order 14024.; alt. Secondary sanctions risk: Ukraine-/Russia-Related Sanctions Regulations, 31 CFR 589.201 and/or 589.209; Vessel Registration Identification IMO 9233349; MMSI 312242000; Linked To: SHANGHAI LEGENDARY SHIP MANAGEMENT COMPANY LIMITED; Linked To: DANIKA ROBERT LIMITED."
51387,MEROPE,vessel,UKRAINE-EO13662] [IRAN-EO13902] [RUSSIA-EO14024,-0- ,3E2648,Crude Oil Tanker,-0- ,-0- ,Panama,-0- ,"Secondary sanctions risk: See Section 11 of Executive Order 14024.; alt. Secondary sanctions risk: Ukraine-/Russia-Related Sanctions Regulations, 31 CFR 589.201 and/or 589.209; Vessel Registration Identification IMO 9281891; MMSI 352002495; Linked To: SHANGHAI FUTURE SHIP MANAGEMENT CO LTD; Linked To: LEPUS SAI LIMITED."
51479,CAPTAIN KOSTICHEV,vessel,UKRAINE-EO13662] [RUSSIA-EO14024,-0- ,3E4142,Crude Oil Tanker,-0- ,-0- ,Panama,-0- ,"Secondary sanctions risk: See Section 11 of Executive Order 14024.; alt. Secondary sanctions risk: Ukraine-/Russia-Related Sanctions Regulations, 31 CFR 589.201 and/or 589.209; Vessel Registration Identification IMO 9301392; MMSI 352002205; Linked To: JOINT STOCK COMPANY SOVCOMFLOT."
51480,KAPITAN GOTSKY,vessel,UKRAINE-EO13662] [RUSSIA-EO14024,-0- ,UBCF2,Shuttle Tanker,-0- ,-0- ,Russia,-0- ,"Secondary sanctions risk: See Section 11 of Executive Order 14024.; alt. Secondary sanctions risk: Ukraine-/Russia-Related Sanctions Regulations, 31 CFR 589.201 and/or 589.209; Vessel Registration Identification IMO 9372559; MMSI 273335010; Linked To: JOINT STOCK COMPANY SOVCOMFLOT."
51481,KIRILL LAVROV,vessel,UKRAINE-EO13662] [RUSSIA-EO14024,-0- ,UBOL9,Crude Oil Tanker,-0- ,-0- ,Russia,-0- ,"Secondary sanctions risk: See Section 11 of Executive Order 14024.; alt. Secondary sanctions risk: Ukraine-/Russia-Related Sanctions Regulations, 31 CFR 589.201 and/or 589.209; Vessel Registration Identification IMO 9333682; MMSI 273345750; Linked To: JOINT STOCK COMPANY SOVCOMFLOT."
51482,MIKHAIL LAZAREV,vessel,UKRAINE-EO13662] [RUSSIA-EO14024,-0- ,UBZS8,Shuttle Tanker,-0- ,-0- ,Russia,-0- ,"Secondary sanctions risk: See Section 11 of Executive Order 14024.; alt. Secondary sanctions risk: Ukraine-/Russia-Related Sanctions Regulations, 31 CFR 589.201 and/or 589.209; Vessel Registration Identification IMO 9837547; MMSI 273212310; Linked To: JOINT STOCK COMPANY SOVCOMFLOT."
51483,MIKHAIL ULYANOV,vessel,UKRAINE-EO13662] [RUSSIA-EO14024,-0- ,UBAL3,Crude Oil Tanker,-0- ,-0- ,Russia,-0- ,"Secondary sanctions risk: See Section 11 of Executive Order 14024.; alt. Secondary sanctions risk: Ukraine-/Russia-Related Sanctions Regulations, 31 CFR 589.201 and/or 589.209; Vessel Registration Identification IMO 9333670; MMSI 273328440; Linked To: JOINT STOCK COMPANY SOVCOMFLOT."
51484,NIKOLAY ZADORNOV,vessel,UKRAINE-EO13662] [RUSSIA-EO14024,-0- ,3E3485,Crude Oil Tanker,-0- ,-0- ,Panama,-0- ,"Secondary sanctions risk: See Section 11 of Executive Order 14024.; alt. Secondary sanctions risk: Ukraine-/Russia-Related Sanctions Regulations, 31 CFR 589.201 and/or 589.209; Vessel Registration Identification IMO 9901037; MMSI 352002208; Linked To: JOINT STOCK COMPANY SOVCOMFLOT."
51485,OKEANSKY PROSPECT,vessel,UKRAINE-EO13662] [RUSSIA-EO14024,-0- ,UBFV,Crude Oil Tanker,-0- ,-0- ,Russia,-0- ,"Secondary sanctions risk: See Section 11 of Executive Order 14024.; alt. Secondary sanctions risk: Ukraine-/Russia-Related Sanctions Regulations, 31 CFR 589.201 and/or 589.209; Vessel Registration Identification IMO 9866380; MMSI 273618730; Linked To: JOINT STOCK COMPANY SOVCOMFLOT."
51486,PATHFINDER,vessel,UKRAINE-EO13662] [RUSSIA-EO14024,-0- ,8P2482,Crude Oil Tanker,-0- ,-0- ,Barbados,-0- ,"Secondary sanctions risk: See Section 11 of Executive Order 14024.; alt. Secondary sanctions risk: Ukraine-/Russia-Related Sanctions Regulations, 31 CFR 589.201 and/or 589.209; Vessel Registration Identification IMO 9577094; MMSI 314976000; Linked To: JOINT STOCK COMPANY SOVCOMFLOT."
51487,PAVEL CHERNYSH,vessel,UKRAINE-EO13662] [RUSSIA-EO14024,-0- ,3E4132,Crude Oil Tanker,-0- ,-0- ,Panama,-0- ,"Secondary sanctions risk: See Section 11 of Executive Order 14024.; alt. Secondary sanctions risk: Ukraine-/Russia-Related Sanctions Regulations, 31 CFR 589.201 and/or 589.209; Vessel Registration Identification IMO 9301380; MMSI 352002195; Linked To: JOINT STOCK COMPANY SOVCOMFLOT."
51488,SIRIUS,vessel,UKRAINE-EO13662] [RUSSIA-EO14024,-0- ,8P2496,Crude Oil Tanker,-0- ,-0- ,Barbados,-0- ,"Secondary sanctions risk: See Section 11 of Executive Order 14024.; alt. Secondary sanctions risk: Ukraine-/Russia-Related Sanctions Regulations, 31 CFR 589.201 and/or 589.209; Vessel Registration Identification IMO 9422445; MMSI 314988000; Linked To: JOINT STOCK COMPANY SOVCOMFLOT."
51489,SHTURMAN ALBANOV,vessel,UKRAINE-EO13662] [RUSSIA-EO14024,-0- ,UBXO2,Crude Oil Tanker,-0- ,-0- ,Russia,-0- ,"Secondary sanctions risk: See Section 11 of Executive Order 14024.; alt. Secondary sanctions risk: Ukraine-/Russia-Related Sanctions Regulations, 31 CFR 589.201 and/or 589.209; Vessel Registration Identification IMO 9752084; MMSI 273397870; Linked To: JOINT STOCK COMPANY SOVCOMFLOT."
51490,SHTURMAN OVTSYN,vessel,UKRAINE-EO13662] [RUSSIA-EO14024,-0- ,UBEP3,Crude Oil Tanker,-0- ,-0- ,Russia,-0- ,"Secondary sanctions risk: See Section 11 of Executive Order 14024.; alt. Secondary sanctions risk: Ukraine-/Russia-Related Sanctions Regulations, 31 CFR 589.201 and/or 589.209; Vessel Registration Identification IMO 9752101; MMSI 273391790; Linked To: JOINT STOCK COMPANY SOVCOMFLOT."
51491,SHTURMAN MALYGIN,vessel,UKRAINE-EO13662] [RUSSIA-EO14024,-0- ,UHBP,Crude Oil Tanker,-0- ,-0- ,Russia,-0- ,"Secondary sanctions risk: See Section 11 of Executive Order 14024.; alt. Secondary sanctions risk: Ukraine-/Russia-Related Sanctions Regulations, 31 CFR 589.201 and/or 589.209; Vessel Registration Identification IMO 9752096; MMSI 273398780; Linked To: JOINT STOCK COMPANY SOVCOMFLOT."
